transaction_id,account_id,timestamp,amount,transaction_type,merchant_category,channel,home_country,transaction_country,is_international,beneficiary_age_days,new_beneficiary_flag,failed_login_count,device_change_flag,ip_risk_score,account_balance_before,account_balance_after,amount_to_balance_ratio,kyc_risk_band,fraud_label
2197,A1067,2026-01-14 06:13:00,1796.35,CARD_NOT_PRESENT,shopping,web_banking,India,India,0,22,0,0,0,0.216,35457.29,33660.94,0.0507,Low,0
2202,A1067,2026-01-14 06:30:00,1037.86,NEFT,grocery,web_banking,India,India,0,57,0,0,0,0.251,41550.43,40512.56,0.025,Low,0
2239,A1067,2026-01-14 08:56:00,6676.88,UPI,pharmacy,web_banking,India,India,0,1,0,0,0,0.093,62071.84,55394.95,0.1076,Low,0
2322,A1067,2026-01-14 17:15:00,5473.25,POS,pharmacy,web_banking,India,India,0,143,0,0,0,0.134,47626.56,42153.31,0.1149,Low,0
2339,A1067,2026-01-15 07:19:00,50.0,NEFT,entertainment,web_banking,India,India,0,276,0,0,0,0.009,41918.65,41868.65,0.0012,Low,0
2349,A1067,2026-01-15 07:50:00,6676.07,POS,food,web_banking,India,India,0,339,0,0,0,0.333,67929.88,61253.81,0.0983,Low,0
2376,A1067,2026-01-16 11:11:00,713.42,CARD_NOT_PRESENT,food,web_banking,India,India,0,416,0,0,0,0.075,56474.52,55761.1,0.0126,Low,0
2379,A1067,2026-01-16 14:36:00,101.08,IMPS,travel,web_banking,India,India,0,91,0,0,0,0.036,49131.67,49030.59,0.0021,Low,0
2498,A1067,2026-01-16 17:28:00,951.07,POS,food,POS_terminal,India,India,0,28,0,0,0,0.18,46878.98,45927.91,0.0203,Low,0
113,A1068,2026-01-01 06:02:00,50.0,CARD_NOT_PRESENT,electronics,POS_terminal,India,India,0,127,0,0,0,0.145,166861.8,166811.8,0.0003,Low,0
116,A1068,2026-01-02 07:37:00,920.79,CARD_NOT_PRESENT,electronics,web_banking,India,India,0,7,0,0,0,0.223,179428.96,178508.17,0.0051,Low,0
376,A1068,2026-01-02 15:11:00,459.51,ATM,fuel,POS_terminal,India,India,0,822,0,0,0,0.238,188594.48,188134.97,0.0024,Low,0
450,A1068,2026-01-04 14:13:00,50.0,UPI,pharmacy,mobile_app,India,India,0,464,0,0,0,0.194,179138.36,179088.36,0.0003,Low,0
483,A1068,2026-01-04 18:30:00,50.0,ATM,electronics,web_banking,India,India,0,104,0,0,0,0.233,203496.16,203446.16,0.0002,Low,0
563,A1068,2026-01-05 22:58:00,867.83,CARD_NOT_PRESENT,entertainment,mobile_app,India,India,0,353,0,0,0,0.161,180187.43,179319.6,0.0048,Low,0
626,A1068,2026-01-06 05:28:00,988.2,POS,shopping,mobile_app,India,India,0,218,0,0,0,0.213,194718.87,193730.67,0.0051,Low,0
642,A1068,2026-01-06 09:27:00,442.04,NEFT,food,web_banking,India,India,0,173,0,0,0,0.199,156686.97,156244.94,0.0028,Low,0
723,A1068,2026-01-07 00:54:00,346.66,IMPS,food,web_banking,India,India,0,109,0,2,0,0.109,189926.88,189580.22,0.0018,Low,0
777,A1068,2026-01-07 05:49:00,92.17,ATM,grocery,ATM,India,India,0,168,0,0,0,0.049,203961.47,203869.3,0.0005,Low,0
853,A1068,2026-01-07 14:32:00,550.62,POS,electronics,web_banking,India,India,0,83,0,1,0,0.125,171421.75,170871.13,0.0032,Low,0
1045,A1068,2026-01-07 14:55:00,696.72,NEFT,shopping,mobile_app,India,India,0,60,0,0,1,0.309,211328.48,210631.76,0.0033,Low,0
1172,A1068,2026-01-07 16:36:00,50.0,ATM,grocery,web_banking,India,India,0,162,0,0,0,0.288,197624.53,197574.53,0.0003,Low,0
1222,A1068,2026-01-07 20:51:00,50.0,UPI,fuel,web_banking,India,India,0,173,0,1,0,0.249,198766.98,198716.98,0.0003,Low,0
1228,A1068,2026-01-09 00:16:00,324.11,NEFT,grocery,web_banking,India,India,0,329,0,0,0,0.311,165098.04,164773.93,0.002,Low,0
1290,A1068,2026-01-09 00:32:00,341.93,CARD_NOT_PRESENT,entertainment,web_banking,India,India,0,380,0,0,0,0.313,163862.94,163521.01,0.0021,Low,0
1331,A1068,2026-01-09 00:47:00,820.38,ATM,grocery,web_banking,India,India,0,247,0,0,0,0.178,199542.01,198721.63,0.0041,Low,0
1393,A1068,2026-01-10 05:26:00,329.43,ATM,grocery,web_banking,India,India,0,139,0,0,1,0.101,192973.51,192644.08,0.0017,Low,0
1440,A1068,2026-01-10 06:16:00,531.85,CARD_NOT_PRESENT,entertainment,ATM,India,India,0,78,0,0,0,0.037,182143.91,181612.07,0.0029,Low,0
1617,A1068,2026-01-10 12:14:00,854.16,IMPS,travel,web_banking,India,India,0,21,0,1,0,0.227,182998.63,182144.46,0.0047,Low,0
1621,A1068,2026-01-10 14:29:00,134.53,POS,pharmacy,web_banking,India,India,0,77,0,1,0,0.145,190848.15,190713.62,0.0007,Low,0
1636,A1068,2026-01-11 10:27:00,241.02,UPI,travel,web_banking,India,India,0,92,0,0,0,0.206,215576.77,215335.75,0.0011,Low,0
1737,A1068,2026-01-12 14:41:00,329.94,NEFT,entertainment,web_banking,India,India,0,206,0,0,0,0.289,193955.2,193625.26,0.0017,Low,0
1793,A1068,2026-01-12 23:20:00,265.03,IMPS,entertainment,web_banking,India,India,0,148,0,0,0,0.267,178117.85,177852.82,0.0015,Low,0
1826,A1068,2026-01-13 01:26:00,738.55,NEFT,grocery,web_banking,India,India,0,23,0,1,0,0.193,170552.44,169813.89,0.0043,Low,0
1859,A1068,2026-01-14 02:04:00,202.75,NEFT,electronics,web_banking,India,India,0,14,0,0,0,0.014,202062.8,201860.04,0.001,Low,0
2223,A1068,2026-01-14 15:33:00,1036.63,ATM,travel,POS_terminal,India,India,0,281,0,0,0,0.288,192019.63,190983.01,0.0054,Low,0
2328,A1068,2026-01-14 16:39:00,526.93,CARD_NOT_PRESENT,fuel,web_banking,India,India,0,353,0,0,0,0.231,174024.9,173497.97,0.003,Low,0
2360,A1068,2026-01-14 20:27:00,50.0,POS,travel,web_banking,India,India,0,242,0,0,0,0.165,194818.86,194768.86,0.0003,Low,0
2366,A1068,2026-01-14 20:53:00,183.81,NEFT,food,web_banking,India,India,0,146,0,0,0,0.083,177197.28,177013.47,0.001,Low,0
2381,A1068,2026-01-15 07:31:00,806.45,NEFT,shopping,web_banking,India,India,0,432,0,1,0,0.305,189663.38,188856.93,0.0043,Low,0
2462,A1068,2026-01-16 11:21:00,908.71,POS,shopping,web_banking,India,India,0,176,0,2,0,0.205,209656.57,208747.85,0.0043,Low,0
68,A1069,2026-01-01 02:39:00,10000.0,NEFT,shopping,web_banking,India,India,0,0,1,0,1,0.675,185893.59,175893.59,0.0538,Low,1
73,A1069,2026-01-01 10:57:00,441.84,IMPS,pharmacy,ATM,India,India,0,61,0,0,0,0.059,178389.82,177947.97,0.0025,Low,0
80,A1069,2026-01-02 00:53:00,266.12,CARD_NOT_PRESENT,food,web_banking,India,India,0,313,0,1,0,0.274,204022.28,203756.16,0.0013,Low,0
130,A1069,2026-01-02 03:17:00,50.0,NEFT,entertainment,web_banking,India,India,0,554,0,0,0,0.186,214312.73,214262.73,0.0002,Low,0
193,A1069,2026-01-02 07:36:00,426.31,UPI,electronics,web_banking,India,India,0,18,0,0,1,0.138,188802.2,188375.9,0.0023,Low,0
200,A1069,2026-01-02 11:32:00,1309.64,UPI,travel,web_banking,India,India,0,3,0,0,0,0.296,204685.96,203376.32,0.0064,Low,0
417,A1069,2026-01-04 01:03:00,50.0,POS,fuel,mobile_app,India,India,0,236,0,0,0,0.266,218697.73,218647.73,0.0002,Low,0
613,A1069,2026-01-04 05:32:00,534.65,POS,shopping,mobile_app,India,India,0,124,0,0,0,0.35,207090.37,206555.72,0.0026,Low,0
664,A1069,2026-01-04 07:34:00,64.27,CARD_NOT_PRESENT,grocery,web_banking,India,India,0,15,0,0,0,0.161,220692.75,220628.48,0.0003,Low,0
747,A1069,2026-01-05 00:07:00,254.33,CARD_NOT_PRESENT,travel,web_banking,India,India,0,125,0,0,0,0.045,196285.85,196031.52,0.0013,Low,0
770,A1069,2026-01-05 02:45:00,1088.44,CARD_NOT_PRESENT,food,web_banking,India,India,0,23,0,0,0,0.012,210365.04,209276.61,0.0052,Low,0
772,A1069,2026-01-05 12:37:00,50.0,ATM,pharmacy,web_banking,India,India,0,413,0,2,0,0.077,171534.68,171484.68,0.0003,Low,0
779,A1069,2026-01-05 17:07:00,1457.63,NEFT,electronics,ATM,India,India,0,74,0,0,0,0.243,193215.17,191757.54,0.0075,Low,0
822,A1069,2026-01-06 09:32:00,803.46,ATM,electronics,web_banking,India,India,0,16,0,0,0,0.286,194993.86,194190.4,0.0041,Low,0
992,A1069,2026-01-06 11:45:00,50.0,UPI,travel,web_banking,India,India,0,41,0,2,0,0.285,194598.71,194548.71,0.0003,Low,0
1009,A1069,2026-01-07 00:35:00,50.0,CARD_NOT_PRESENT,shopping,web_banking,India,India,0,7,0,0,0,0.193,230821.16,230771.16,0.0002,Low,0
1037,A1069,2026-01-07 09:18:00,70.77,IMPS,shopping,POS_terminal,India,India,0,78,0,0,0,0.282,210011.09,209940.32,0.0003,Low,0
1121,A1069,2026-01-07 13:09:00,212.96,ATM,shopping,web_banking,India,India,0,196,0,0,0,0.332,206605.86,206392.9,0.001,Low,0
1149,A1069,2026-01-07 13:19:00,625.19,UPI,fuel,web_banking,India,India,0,77,0,0,0,0.061,193214.24,192589.05,0.0032,Low,0
1157,A1069,2026-01-07 16:14:00,76.91,CARD_NOT_PRESENT,grocery,web_banking,India,India,0,191,0,0,0,0.219,201983.05,201906.14,0.0004,Low,0
1272,A1069,2026-01-07 17:31:00,1010.74,CARD_NOT_PRESENT,food,mobile_app,India,India,0,34,0,1,0,0.249,229128.4,228117.66,0.0044,Low,0
1286,A1069,2026-01-08 10:38:00,275.57,CARD_NOT_PRESENT,pharmacy,web_banking,India,India,0,124,0,0,1,0.272,197716.75,197441.18,0.0014,Low,0
1367,A1069,2026-01-08 22:15:00,50.0,POS,pharmacy,web_banking,India,India,0,10,0,0,0,0.17,177048.88,176998.88,0.0003,Low,0
1412,A1069,2026-01-09 03:51:00,592.91,CARD_NOT_PRESENT,grocery,web_banking,India,India,0,33,0,0,1,0.063,212632.45,212039.54,0.0028,Low,0
1426,A1069,2026-01-09 08:22:00,50.0,UPI,electronics,web_banking,India,India,0,317,0,0,0,0.174,217753.6,217703.6,0.0002,Low,0
1627,A1069,2026-01-09 15:39:00,720.93,CARD_NOT_PRESENT,electronics,web_banking,India,India,0,259,0,0,0,0.142,222445.57,221724.63,0.0032,Low,0
1670,A1069,2026-01-10 07:55:00,50.0,CARD_NOT_PRESENT,shopping,web_banking,India,India,0,401,0,0,1,0.171,221719.84,221669.84,0.0002,Low,0
1681,A1069,2026-01-10 10:49:00,552.58,ATM,fuel,web_banking,India,India,0,705,0,0,0,0.032,166935.22,166382.64,0.0033,Low,0
1709,A1069,2026-01-10 16:29:00,50.0,IMPS,travel,web_banking,India,India,0,209,0,0,0,0.022,220384.6,220334.6,0.0002,Low,0
1746,A1069,2026-01-11 02:35:00,1710.11,CARD_NOT_PRESENT,travel,web_banking,India,India,0,17,0,0,0,0.092,176517.04,174806.92,0.0097,Low,0
1775,A1069,2026-01-11 09:33:00,1046.43,IMPS,pharmacy,web_banking,India,India,0,227,0,0,0,0.102,211927.72,210881.29,0.0049,Low,0
1971,A1069,2026-01-13 01:21:00,10000.0,IMPS,shopping,mobile_app,India,India,0,0,1,3,1,0.777,193737.98,183737.98,0.0516,Low,1
2089,A1069,2026-01-13 02:29:00,571.8,NEFT,fuel,web_banking,India,India,0,116,0,0,0,0.298,198136.53,197564.73,0.0029,Low,0
2279,A1069,2026-01-13 04:58:00,50.0,UPI,fuel,web_banking,India,India,0,18,0,0,0,0.231,206225.87,206175.87,0.0002,Low,0
2331,A1069,2026-01-14 21:30:00,876.63,UPI,entertainment,POS_terminal,India,India,0,244,0,0,0,0.133,215266.1,214389.47,0.0041,Low,0
2374,A1069,2026-01-15 02:06:00,50.0,POS,travel,web_banking,India,India,0,368,0,0,0,0.222,218128.67,218078.67,0.0002,Low,0
171,A1070,2026-01-01 04:02:00,7010.35,UPI,travel,web_banking,India,India,0,2,0,0,0,0.094,175935.34,168924.99,0.0398,Medium,0
230,A1070,2026-01-02 21:11:00,6816.9,IMPS,travel,web_banking,India,India,0,12,0,0,1,0.215,172405.31,165588.41,0.0395,Medium,0
277,A1070,2026-01-02 21:53:00,8058.66,NEFT,shopping,POS_terminal,India,India,0,245,0,0,0,0.319,196418.64,188359.98,0.041,Medium,0
392,A1070,2026-01-03 09:58:00,7017.25,UPI,grocery,web_banking,India,India,0,208,0,0,0,0.286,170755.15,163737.9,0.0411,Medium,0
394,A1070,2026-01-03 10:54:00,6852.3,IMPS,fuel,web_banking,India,India,0,32,0,0,0,0.076,154133.03,147280.73,0.0445,Medium,0
514,A1070,2026-01-03 12:13:00,10591.77,CARD_NOT_PRESENT,fuel,web_banking,India,India,0,410,0,0,0,0.213,180063.68,169471.91,0.0588,Medium,0
529,A1070,2026-01-04 04:43:00,10595.56,UPI,travel,web_banking,India,India,0,112,0,0,0,0.125,149414.21,138818.65,0.0709,Medium,0
665,A1070,2026-01-04 17:45:00,5583.59,ATM,entertainment,POS_terminal,India,India,0,218,0,0,0,0.218,178898.12,173314.53,0.0312,Medium,0
778,A1070,2026-01-04 23:13:00,10213.21,NEFT,travel,web_banking,India,India,0,446,0,0,1,0.085,166815.83,156602.63,0.0612,Medium,0
793,A1070,2026-01-05 04:45:00,13077.95,IMPS,food,web_banking,India,India,0,234,0,0,1,0.347,146025.2,132947.25,0.0896,Medium,0
815,A1070,2026-01-05 19:15:00,8624.78,POS,shopping,web_banking,India,India,0,0,0,0,0,0.308,190964.19,182339.42,0.0452,Medium,0
818,A1070,2026-01-06 07:36:00,8688.71,CARD_NOT_PRESENT,travel,web_banking,India,India,0,151,0,1,0,0.327,174918.07,166229.37,0.0497,Medium,0
858,A1070,2026-01-07 01:12:00,9335.56,UPI,electronics,web_banking,India,India,0,458,0,0,0,0.03,158926.12,149590.56,0.0587,Medium,0
1173,A1070,2026-01-07 19:28:00,9651.83,POS,grocery,web_banking,India,India,0,16,0,0,0,0.236,160144.64,150492.81,0.0603,Medium,0
1244,A1070,2026-01-07 19:34:00,10557.1,POS,shopping,web_banking,India,India,0,1286,0,0,0,0.142,186113.69,175556.58,0.0567,Medium,0
1276,A1070,2026-01-08 00:37:00,5952.06,ATM,entertainment,web_banking,India,India,0,65,0,1,0,0.166,172692.18,166740.11,0.0345,Medium,0
1294,A1070,2026-01-08 03:51:00,9253.4,NEFT,electronics,ATM,India,India,0,220,0,0,0,0.14,173973.28,164719.87,0.0532,Medium,0
1301,A1070,2026-01-08 04:11:00,5406.42,UPI,food,web_banking,India,India,0,623,0,0,0,0.201,170370.8,164964.38,0.0317,Medium,0
1434,A1070,2026-01-09 01:53:00,10113.76,CARD_NOT_PRESENT,entertainment,web_banking,India,India,0,61,0,0,0,0.305,184011.44,173897.68,0.055,Medium,0
1649,A1070,2026-01-09 10:05:00,31091.84,IMPS,travel,web_banking,India,Singapore,1,1,1,6,1,0.701,184990.93,153899.09,0.1681,Medium,1
1716,A1070,2026-01-09 14:47:00,11687.65,NEFT,food,web_banking,India,India,0,146,0,0,0,0.049,172073.04,160385.39,0.0679,Medium,0
2078,A1070,2026-01-10 13:59:00,6350.09,POS,pharmacy,web_banking,India,India,0,179,0,2,0,0.205,180939.41,174589.32,0.0351,Medium,0
2352,A1070,2026-01-11 07:23:00,9710.78,IMPS,travel,web_banking,India,India,0,118,0,2,1,0.072,177503.01,167792.23,0.0547,Medium,0
2386,A1070,2026-01-11 09:50:00,12255.66,ATM,entertainment,POS_terminal,India,UAE,1,381,0,0,0,0.022,154023.4,141767.74,0.0796,Medium,0
2415,A1070,2026-01-11 11:04:00,12378.2,POS,electronics,web_banking,India,India,0,131,0,0,0,0.205,169225.38,156847.18,0.0731,Medium,0
20,A1071,2026-01-01 01:55:00,8771.59,ATM,electronics,mobile_app,India,India,0,64,0,0,0,0.235,86776.47,78004.87,0.1011,Low,0
38,A1071,2026-01-01 09:24:00,8977.95,IMPS,entertainment,ATM,India,India,0,74,0,0,0,0.021,67319.65,58341.7,0.1334,Low,0
228,A1071,2026-01-01 11:33:00,9037.17,UPI,travel,mobile_app,India,India,0,82,0,0,0,0.223,111628.78,102591.61,0.081,Low,0
346,A1071,2026-01-01 14:40:00,15489.8,POS,shopping,mobile_app,India,UAE,1,12,1,1,0,0.712,62615.78,47125.99,0.2474,Low,1
405,A1071,2026-01-01 23:24:00,9359.64,POS,shopping,mobile_app,India,India,0,308,0,0,0,0.258,87381.84,78022.2,0.1071,Low,0
436,A1071,2026-01-02 01:41:00,8007.11,UPI,food,mobile_app,India,India,0,86,0,0,0,0.232,87554.29,79547.17,0.0915,Low,0
469,A1071,2026-01-02 01:45:00,9204.63,UPI,shopping,mobile_app,India,India,0,55,0,0,0,0.225,66641.56,57436.93,0.1381,Low,0
543,A1071,2026-01-02 23:08:00,8436.12,ATM,electronics,mobile_app,India,India,0,31,0,0,0,0.031,104363.8,95927.68,0.0808,Low,0
662,A1071,2026-01-03 21:34:00,7262.89,ATM,pharmacy,mobile_app,India,India,0,500,0,2,0,0.261,76227.6,68964.7,0.0953,Low,0
731,A1071,2026-01-03 23:22:00,8866.88,UPI,travel,mobile_app,India,India,0,76,0,0,0,0.212,59094.3,50227.42,0.15,Low,0
1140,A1071,2026-01-04 06:19:00,9450.28,IMPS,shopping,mobile_app,India,India,0,175,0,0,0,0.022,86356.21,76905.93,0.1094,Low,0
1232,A1071,2026-01-04 10:34:00,8208.62,POS,entertainment,mobile_app,India,India,0,140,0,0,0,0.262,78847.16,70638.54,0.1041,Low,0
1396,A1071,2026-01-04 22:47:00,8295.79,UPI,travel,mobile_app,India,India,0,78,0,0,0,0.246,95408.81,87113.02,0.0869,Low,0
1533,A1071,2026-01-05 13:24:00,9202.4,IMPS,entertainment,mobile_app,India,India,0,423,0,0,0,0.151,66892.5,57690.1,0.1376,Low,0
1755,A1071,2026-01-07 09:34:00,8283.24,POS,shopping,mobile_app,India,India,0,165,0,0,0,0.231,51225.36,42942.12,0.1617,Low,0
1781,A1071,2026-01-07 16:42:00,8525.04,POS,electronics,POS_terminal,India,India,0,351,0,0,0,0.273,98655.67,90130.63,0.0864,Low,0
2014,A1071,2026-01-07 18:23:00,8580.52,POS,shopping,mobile_app,India,India,0,185,0,0,0,0.342,75974.09,67393.57,0.1129,Low,0
2058,A1071,2026-01-07 23:09:00,10561.93,IMPS,travel,mobile_app,India,India,0,85,0,0,0,0.336,98241.65,87679.72,0.1075,Low,0
2107,A1071,2026-01-08 03:57:00,7326.22,IMPS,grocery,mobile_app,India,India,0,67,0,1,0,0.274,110843.7,103517.47,0.0661,Low,0
2282,A1071,2026-01-08 06:42:00,7794.46,IMPS,pharmacy,mobile_app,India,India,0,83,0,0,0,0.049,50754.66,42960.2,0.1536,Low,0
2317,A1071,2026-01-08 10:45:00,9639.51,ATM,fuel,mobile_app,India,India,0,46,0,0,0,0.198,83497.02,73857.5,0.1154,Low,0
2417,A1071,2026-01-08 16:35:00,8528.15,UPI,entertainment,mobile_app,India,India,0,6,1,0,0,0.306,99776.91,91248.77,0.0855,Low,0
2432,A1071,2026-01-08 18:34:00,9288.77,CARD_NOT_PRESENT,shopping,web_banking,India,India,0,554,0,0,0,0.2,71316.81,62028.04,0.1302,Low,0
2490,A1071,2026-01-10 05:53:00,9232.19,NEFT,grocery,mobile_app,India,India,0,172,0,0,0,0.331,64695.79,55463.59,0.1427,Low,0
131,A1072,2026-01-01 04:48:00,5324.18,POS,pharmacy,web_banking,India,India,0,322,0,0,0,0.038,97353.88,92029.7,0.0547,Medium,0
147,A1072,2026-01-01 07:22:00,8236.43,CARD_NOT_PRESENT,fuel,mobile_app,India,India,0,86,0,0,0,0.084,95162.67,86926.24,0.0866,Medium,0
160,A1072,2026-01-01 09:16:00,9553.46,IMPS,travel,web_banking,India,India,0,95,0,0,0,0.001,103892.89,94339.44,0.092,Medium,0
196,A1072,2026-01-02 08:24:00,9736.88,ATM,travel,web_banking,India,India,0,6,0,2,0,0.09,124664.73,114927.85,0.0781,Medium,0
301,A1072,2026-01-02 08:44:00,8116.98,UPI,pharmacy,web_banking,India,India,0,151,0,0,0,0.331,85291.61,77174.63,0.0952,Medium,0
307,A1072,2026-01-02 15:05:00,5543.96,NEFT,fuel,web_banking,India,India,0,31,0,0,0,0.295,118722.57,113178.62,0.0467,Medium,0
473,A1072,2026-01-02 18:21:00,7852.53,POS,travel,web_banking,India,India,0,157,0,0,0,0.043,106093.73,98241.2,0.074,Medium,0
591,A1072,2026-01-03 09:15:00,8802.93,UPI,food,web_banking,India,India,0,688,0,1,0,0.293,114594.33,105791.4,0.0768,Medium,0
594,A1072,2026-01-03 10:23:00,8848.33,NEFT,entertainment,web_banking,India,India,0,23,0,0,0,0.109,101082.19,92233.86,0.0875,Medium,0
663,A1072,2026-01-04 05:41:00,10459.76,UPI,entertainment,mobile_app,India,India,0,46,0,0,1,0.338,124966.0,114506.24,0.0837,Medium,0
950,A1072,2026-01-05 01:47:00,12023.62,UPI,pharmacy,POS_terminal,India,India,0,11,0,0,0,0.164,134587.36,122563.74,0.0893,Medium,0
1020,A1072,2026-01-05 03:07:00,5232.07,UPI,travel,web_banking,India,India,0,76,0,2,0,0.14,117867.22,112635.15,0.0444,Medium,0
1036,A1072,2026-01-05 05:27:00,11470.56,ATM,entertainment,web_banking,India,India,0,95,0,2,0,0.204,90352.19,78881.64,0.127,Medium,0
1189,A1072,2026-01-05 14:09:00,10063.58,POS,food,web_banking,India,India,0,151,0,0,0,0.109,88285.66,78222.08,0.114,Medium,0
1193,A1072,2026-01-05 14:57:00,8490.71,ATM,travel,web_banking,India,India,0,360,0,0,0,0.317,111238.49,102747.78,0.0763,Medium,0
1227,A1072,2026-01-05 16:38:00,12465.46,CARD_NOT_PRESENT,travel,ATM,India,India,0,91,0,0,0,0.28,75863.28,63397.82,0.1643,Medium,0
1278,A1072,2026-01-05 21:51:00,30805.04,IMPS,travel,web_banking,India,India,0,2,1,4,1,0.725,92757.13,61952.09,0.3321,Medium,1
1313,A1072,2026-01-06 07:43:00,8544.23,IMPS,pharmacy,web_banking,India,India,0,39,0,0,0,0.086,129089.91,120545.68,0.0662,Medium,0
1557,A1072,2026-01-06 09:52:00,10961.96,CARD_NOT_PRESENT,grocery,mobile_app,India,India,0,164,0,0,0,0.118,83861.2,72899.24,0.1307,Medium,0
1576,A1072,2026-01-06 21:30:00,12495.26,UPI,electronics,web_banking,India,UAE,1,52,1,4,0,0.704,123535.08,111039.81,0.1011,Medium,1
1634,A1072,2026-01-07 05:11:00,8478.52,ATM,travel,ATM,India,India,0,387,0,0,0,0.091,111942.62,103464.1,0.0757,Medium,0
1643,A1072,2026-01-07 06:07:00,9873.55,UPI,electronics,mobile_app,India,Singapore,1,229,0,2,0,0.32,111855.1,101981.55,0.0883,Medium,0
1707,A1072,2026-01-07 07:28:00,13336.29,POS,grocery,web_banking,India,India,0,108,0,0,0,0.116,115337.9,102001.61,0.1156,Medium,0
1817,A1072,2026-01-07 18:25:00,33101.9,IMPS,electronics,mobile_app,India,UAE,1,1,1,3,1,0.778,85182.3,52080.4,0.3886,Medium,1
1854,A1072,2026-01-08 07:01:00,9391.67,ATM,travel,web_banking,India,UAE,1,429,0,0,0,0.024,89866.13,80474.47,0.1045,Medium,0
1896,A1072,2026-01-08 19:39:00,10410.42,IMPS,electronics,ATM,India,India,0,19,0,0,0,0.101,124795.81,114385.39,0.0834,Medium,0
2088,A1072,2026-01-08 21:20:00,7169.09,ATM,grocery,POS_terminal,India,India,0,349,0,0,0,0.192,132083.26,124914.17,0.0543,Medium,0
2156,A1072,2026-01-08 21:42:00,10813.14,NEFT,shopping,web_banking,India,India,0,24,0,0,0,0.106,110037.63,99224.49,0.0983,Medium,0
2181,A1072,2026-01-09 14:31:00,8203.64,NEFT,travel,POS_terminal,India,India,0,36,0,0,0,0.345,106695.89,98492.25,0.0769,Medium,0
2250,A1072,2026-01-09 17:34:00,42252.76,UPI,shopping,web_banking,India,India,0,0,1,3,1,0.756,127739.0,85486.24,0.3308,Medium,1
2300,A1072,2026-01-09 22:53:00,7788.58,POS,electronics,mobile_app,India,India,0,231,0,0,0,0.346,119679.75,111891.17,0.0651,Medium,0
2357,A1072,2026-01-11 14:22:00,7990.1,ATM,electronics,web_banking,India,UK,1,434,0,0,0,0.188,92349.41,84359.31,0.0865,Medium,0
2391,A1072,2026-01-11 15:31:00,8135.3,IMPS,entertainment,web_banking,India,India,0,312,0,1,0,0.064,109182.71,101047.41,0.0745,Medium,0
2480,A1072,2026-01-12 00:16:00,36300.07,NEFT,shopping,mobile_app,India,India,0,0,1,3,1,0.549,127459.86,91159.79,0.2848,Medium,1
45,A1073,2026-01-01 05:47:00,8822.02,IMPS,grocery,mobile_app,India,India,0,46,0,0,0,0.001,243886.83,235064.81,0.0362,Low,0
85,A1073,2026-01-01 06:18:00,7428.55,UPI,pharmacy,ATM,India,India,0,179,0,0,0,0.107,256569.36,249140.81,0.029,Low,0
126,A1073,2026-01-01 21:56:00,13135.96,POS,fuel,POS_terminal,India,UAE,1,73,0,2,1,0.745,255242.65,242106.69,0.0515,Low,1
302,A1073,2026-01-02 02:25:00,10076.71,UPI,entertainment,mobile_app,India,India,0,80,0,0,0,0.127,238416.86,228340.15,0.0423,Low,0
333,A1073,2026-01-02 02:52:00,7892.34,IMPS,entertainment,mobile_app,India,India,0,155,0,0,0,0.046,275727.4,267835.06,0.0286,Low,0
345,A1073,2026-01-02 11:42:00,9078.96,ATM,electronics,mobile_app,India,India,0,14,0,0,0,0.192,280050.31,270971.35,0.0324,Low,0
425,A1073,2026-01-02 15:38:00,7954.6,UPI,fuel,mobile_app,India,India,0,202,0,0,0,0.199,258801.72,250847.12,0.0307,Low,0
550,A1073,2026-01-03 02:04:00,6990.63,ATM,pharmacy,mobile_app,India,India,0,355,0,0,0,0.341,271504.71,264514.08,0.0257,Low,0
619,A1073,2026-01-03 10:14:00,33845.11,NEFT,shopping,web_banking,India,India,0,1,1,1,1,0.847,259841.96,225996.86,0.1303,Low,1
742,A1073,2026-01-03 17:37:00,10349.84,CARD_NOT_PRESENT,entertainment,web_banking,India,India,0,252,0,0,0,0.001,244827.37,234477.53,0.0423,Low,0
896,A1073,2026-01-04 10:14:00,7983.01,IMPS,electronics,mobile_app,India,India,0,161,0,1,0,0.083,248395.16,240412.16,0.0321,Low,0
948,A1073,2026-01-04 17:24:00,7589.62,IMPS,food,mobile_app,India,India,0,336,0,0,0,0.156,233380.58,225790.95,0.0325,Low,0
1180,A1073,2026-01-04 19:26:00,7562.04,CARD_NOT_PRESENT,food,mobile_app,India,India,0,295,0,0,0,0.169,269819.19,262257.16,0.028,Low,0
1185,A1073,2026-01-05 00:59:00,7840.19,POS,entertainment,mobile_app,India,India,0,53,0,0,0,0.291,212189.3,204349.11,0.0369,Low,0
1190,A1073,2026-01-05 05:21:00,8546.07,UPI,electronics,mobile_app,India,India,0,198,0,0,0,0.061,235067.55,226521.48,0.0364,Low,0
1378,A1073,2026-01-05 09:59:00,5612.95,POS,entertainment,mobile_app,India,India,0,92,0,0,0,0.118,269793.83,264180.88,0.0208,Low,0
1408,A1073,2026-01-05 21:55:00,6367.56,IMPS,travel,mobile_app,India,India,0,219,0,0,0,0.222,254191.52,247823.96,0.0251,Low,0
1441,A1073,2026-01-06 15:06:00,34989.1,IMPS,shopping,mobile_app,India,India,0,1,1,3,1,0.55,265113.78,230124.68,0.132,Low,1
